"V1","V2"
-2180,1149
-1510,719
-1000,479
-630,519
-670,369
-1030,259
-1430,29
-1960,-251
-2200,-481
-2430,-741
-2850,-971
-2960,-1611
-3090,-2431
-2940,-3191
-780,-3811
660,-4081
1200,-3651
1620,-2701
1640,-2521
1530,-2321
1570,-2191
1660,-2211
1690,-2301
1840,-2321
2170,-2541
2530,-2701
2820,-2921
3440,-2141
4150,-831
3620,-571
2730,-321.000000000001
2670,-321
2620,-321
2460,-321
2600,-191
2750,-11
3420,969
3640,1229
3440,1569
2660,2519
1930,3299
1770,3459
1400,3299
970,3029
1040,2769
820,2789
910,2899
800,2989
620,2899
620,3119
460,3629
260,3969
110,3989
-270,3859
-830,3829
-1430,3749
-2090,3989
-2380,4079
-2540,4079
-2580,3829
-2780,3749
-2850,3429
-2980,2789
-2830,2149
-2580,1699
-2430,1319
-2160,1119
