   1   30    0    1    2   30
222222222222222222222222222222
"MAPNUM" "MINLAT" "MAXLAT" "MINLON" "MAXLON" "LABLAT" "LABLON" "XRED" "YRED" "XGREEN" "YGREEN" "XDOUBLE" "YDOUBLE" "XGRID" "YGRID" "PERIM" "AREA" "GRIDX" "GRIDY" "XGRIDCOO" "YGRIDCOO" "BOXSIZEX" "BOXSIZEY" "COMPLETE" "TOTALCEL" "TOTALRED" "TOTALGRE" "TOTALDOU" "MEANPERI" "MEANAREA"  
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.91E+03  .5709E+04   .   .   .   .  .14E+02  .22E+02  .4767802E+02  .1098832E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.11E+04  .5699E+04   .   .   .   .  .13E+02  .22E+02  .377709E+02  .9818938E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.153E+04  .5679E+04   .   .   .   .  .11E+02  .22E+02  .6068111E+02  .1144073E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.155E+04  .5349E+04   .   .   .   .  .11E+02  .2E+02  .3095975E+02  .8818258E+02   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.164E+04  .5549E+04   .   .   .   .  .11E+02  .21E+02  .4767802E+02  .1689655E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.189E+04  .5589E+04   .   .   .   .  .1E+02  .21E+02  .5820433E+02  .8975453E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.196E+04  .5029E+04   .   .   .   .  .1E+02  .19E+02  .3343653E+02  .1012949E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.177E+04  .5099E+04   .   .   .   .  .11E+02  .2E+02  .4582043E+02  .1507539E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.174E+04  .5199E+04   .   .   .   .  .11E+02  .2E+02  .495356E+02  .9887951E+03   .   .   .   .   .   .   .   .   .   .   .   .   . 
 5. -1.  .3549E+04 -.28E+03  .156E+04   .   . -.167E+04  .5119E+04   .   .   .   .  .11E+02  .2E+02  .3962848E+02  .1335008E+04   .   .   .   .   .   .   .   .   .   .   .   .   . 
