"V1","V2"
-471.900893237516,2250.49892195472
-440,2289
-440,3269
650,3599
1380,3979
2090,4889
2380,5489
430,6089
-310,6219
-680,5159
-1880,4449
-1330,5599
-1880,6339
-1950,6419
-3640,4739
-4280,4249
-3080,3249
-4530,2819
-4150,1669
-4150,1709
-3510,-441
-1750,-61
-1150,959
-930,-291
-950,-911
-1039.5256916996,-1328.78656126483
-1021.33285951195,-2011.01776830191
-1020,-2061
980,-1351
2470,-621
2000,579
1340,1399
520,2159
90,2419
-240,2379
-400,1979
-680,1849
-730,1939
