"V1","V2"
-200,129
-600,129
-40,579
510,1159
1090,1889
1310,2179
1200,2489
1000,3069
760,3819
470,4469
470,4419
310,4649
200,4689
0,4599
-110,4509
-200,4489
-600,4199
-800,3869
-690,3619
-890,3759
-1020,3979
-1090,4489
-1090,4534
-1090,4579
-1200,4579
-1290,4489
-1330,4489
-1440.00000000001,4489.00000000001
-1556.42122314377,4423.51306198163
-1600,4399
-1890,4019
-2020,3799
-2240.76923076923,3578.23076923077
-2145.05656839685,3881.32086674329
-2130,3929
-2290,4489
-2240,4469
-2040,4799
-2110,5179
-2600,5489
-4110,5199
-4710,4979
-4800,4869
-4730,4359
-4910,4599
-5110,4599
-5530,4289
-5330,3819
-4510,2709
-4000,2249
-3400,1849
-3200,1599
-3330,1619
-3510,1649
-4240,1559
-4910,1269
-5530,849
-5710,709
-6130,219
-6240,-71
-5710,-621
-5200,-1111
-5000,-1291
-4310,-1801
-3910,-2111
-3510,-2291
-3130,-2511
-2800,-2091
-2510,-1531
-2600,-1421
-2400,-1291
-2090,-1711
-1730,-2091
-1310,-2331
-440,-1871
-90,-1691
1090,-1111
1470,-911
1400,-691
1200,-441
800,-201
600,-1
