"V1","V2"
2390,439
2720,589
3410,949
3740,1239
4320,1639
4610,2149
4560,2309
4740,2549
4810,2859
3360,3479
1520,3349
1340,2059
1360,1439
880,2729
540,3149
500,3189
-640,1819
-970,1259
50,679
-990,819
-1040,-251
-1080,-1031
-500,-1161
430,-981
610,-1051
610,-851
790,-851
900,-1051
700,-1091
480,-1521
100,-1871
1030,-2381
1920,-2541
2410,-1961
3430,-2031
3920,-1431
3630,-1121
3450,-691
2880,79
2360,439
