"V1","V2"
-730,1249
-1130,939
-1440,629
-1510,429
-1640,319
-1710,99
-1840,99
-2040,-281
-2130,-771
-2130,-1131
-2110,-1591
-2040,-1771
-1820,-1821
-1530,-2061
-1040,-2441
-440,-2861
-240,-2971
250,-3281
960,-3501
1270,-3331
1180,-3021
1360,-2991
1450,-3061
1580,-3041
1670,-2861
1540,-2661
1760,-2351
1870,-2371
1870,-2151
1980,-1841
2050,-2061
2140,-2131
2070,-2281
2180,-2551
2340,-2661
2430,-2661
2470,-2931
2670,-2901
2830,-2681
2870,-2861
3070,-2821
3160,-2881
3270,-2821
3380,-2771
3470,-2771
4030,-2421
4290,-2171
4670,-1821
4650,-1571
4380,-1351
4050,-1061
3870,-901
3670,-861
3960,-821
4050,-841
4760,-391
4830,-191
5140,-81
5270,-241
5490,-61
5560,139
5380,629
5340,849
5180,939
4830,1029
4690,919
4650,1119
4890,1229
4940,1229
5050,1269
5160,1319
5230,1359
5270,1449
5380,1669
5630,1849
5760,2069
5870,2209
5780,2359
5670,2469
5740,2649
5630,2959
5560,3159
5380,3159
5290,3339
5380,3409
5380,3579
5180,3739
5160,3899
5090,4269
5070,4559
4670,4539
4360,4579
4140,4539
3980,4469
3980,4299
4050,4249
4180,4179
3870,4119
3650,3779
3670,3519
3380,3649
3270,3829
3360,4099
3070,4299
2670,4779
2380,5139
2340,5449
2270,5559
1940,5759
1630,5649
1470,5779
980,5649
1070,5519
690,5449
-240,5139
-1040,4899
-1620,4939
-1860,4849
-2130,4339
-2040,4009
-1770,3229
-1040,2299
-550,1739
-330,1719
-440,1379
