"V1","V2"
-1458.6540143745,767.476680806039
-1410,779
-1060,889
-100,1489
300,2159
520,2559
-370,3029
-590,2919
-680,2759
-680,2559
-840,2849
-900,3249
-1750,3539
-2500,3829
-2570,3339
-2460,2339
-2190,1869
-2880,2159
-4060,2669
-4320,2289
-4300,2319
-5480,759
-5010,559
-3950,319
-3610,359
-3790,229
-4240,139
-5010,-531
-4860,-821
-4770,-1351
-4590,-1311
-3790,-661
-2900,-391
-3660,-1061
-3880,-1311
-3880,-1991
-2410,-2531
-2170,-2281
-1970,-1261
-1480,-2421
-1350,-2371
390,-1771
-190,-771
-970,-81
-1610,429
-1770,489
-1860,649
-1790,689
