"V1","V2"
-2570,-1451
-2880,-361
-2900,-71
-2590,129
-2880,329
-3100,729
-3660,1239
-4570,729
-4880,729
-4190,-361
-5280,129
-5970,-471
-5390,-961
-5680,-1071
-5680,-1651
-4900,-1871
-4820,-1671
-4820,-1561
-4770,-1761
-4770,-1981
-3620,-2271
-3020,-2361
-2970,-2381
-4170,-2581
-4570,-2671
-4770,-2871
-5020,-3181
-5220,-3981
-5190,-4181
-4280,-4671
-3790,-4271
-3500,-3781
-3570,-4381
-3480,-4981
-2660,-5161
-2570,-5071
-2390,-4761
-2570,-4451
-2420,-4071
-2280,-4471
-2170,-4981
-2060,-4651
-1990,-4071
-1970,-3781
-1860,-3381
-1770,-3071
-1590,-2981
-1220,-3181
-1680,-3271
-1770,-3271
-1660,-3671
-1480,-4071
-841.290322580597,-4458.09677419357
-326.749876315889,-4653.26728829397
-280,-4671
630,-3271
500,-2961
30,-2271
-80,-2071
-170,-2271
-80,-2671
-350,-2381
-480,-2181
-770,-2071
-1500,-1781
-860,-1781
-100,-1761
450,-1471
1010,-1251
700,-71
720,-161
450,439
-770,239
-970,39
-1020,-671
-1150,-361
-1500,-471
-1700,-361
-2020,-561
-2280,-1271
-2570,-1671
-2590,-1781
