"V1","V2"
3360,499
3580,299
3760,139
3960,9
4110,-191
4310,-461
4440,-681
4510,-841
4580,-1011
4600,-1061
4360,-1281
4160,-1481
3910,-1661
3730,-1861
3560,-1991
3360,-2151
3180,-2261
3020,-2391
2890,-2501
2730,-2591
2640,-2661
2200,-2571
1780,-2411
1470,-2261
1180,-2081
930,-1921
670,-1721
600,-1481
510,-1441
560,-1771
580,-2121
490,-2391
510,-2681
490,-2881
440,-3081
420,-3211
240,-3481
-70,-3301
-330,-3151
-490,-3061
-600,-2991
-710,-3081
-890,-2991
-1000,-2921
-960,-2971
-1130,-2841
-1400,-2661
-1780,-2481
-2110,-2281
-2290,-2191
-2240,-1811
-2130,-1411
-2020,-1151
-1870,-811
-1670,-481
-1510,-321
-1380,-191
-1200,-41
-910,119
-710,359
-470,539
-560,559
-690,609
-800,539
-1000,559
-1360,589
-1640,739
-2000,919
-2200,1119
-2560,1409
-2640,1499
-2910,1719
-3040,1899
-3240,2139
-3330,2339
-3400,2589
-3330,2649
-3270,2649
-3160,2699
-2980,2789
-2800,2899
-2620,2959
-2580,3079
-2640,3159
-2510,3189
-2380,3229
-2220,3319
-2090,3449
-1840,3539
-1710,3629
-1510,3719
-1360,3719
-1220,3829
-1240,3939
-1200,4079
-1070,4029
-1070,3879
-1020,3759
-910,3719
-800,3879
-530,3939
-220,4119
20,4249
160,4359
380,4389
600,4249
870,3989
840,4009
960,3849
1110,3679
1270,3629
1290,3739
1400,3919
1470,4049
1560,4229
1730,4409
1820,4519
1910,4499
2070,4299
2240,4189
2380,4049
2580,3959
2800,3899
3070,3629
3440,3389
3710,3099
4000,2879
4110,2739
4110,2589
4000,2359
3910,2099
3760,1899
3510,1649
3270,1359
2980,1209
2840,1099
2910,1029
3000,919
3020,759
2930,719
3000,699
3110,629
