"V1","V2"
1550,-201
1440,-251
1390,-261
1570,-241
1700,-331
1840,-451
1990,-571
2150,-691
2320,-821
2510,-971
2610,-1091
2720,-1211
2850,-1381
2950,-1541
3060,-1791
3120,-1981
3180,-2181
3210,-2261
3270,-2481
3290,-2621
3300,-2701
3190,-2721
3070,-2801
2920,-2911
2620,-2971
2320,-3111
2040,-3231
1690,-3311
1430,-3361
1190,-3451
1000,-3481
1030,-3511
900,-3461
730,-3551
460,-3571
250,-3651
80,-3551
-130,-3441
-300,-3241
-400,-3071
-480,-2961
-480,-2881
-590,-2781
-780,-2681
-940,-2581
-1110,-2641
-1230,-2771
-1370,-2841
-1580,-3011
-1780,-3171
-1970,-3271
-2120,-3321
-2210,-3151
-2280,-3001
-2410,-2821
-2520,-2661
-2610,-2561
-2700,-2381
-2830,-2251
-2980,-2101
-2950,-2101
-2950,-2031
-3030,-1911
-3100,-1691
-3180,-1521
-3290,-1351
-3360,-1151
-3400,-991
-3360,-881
-3350,-721
-3300,-511
-3200,-371
-3020,-181
-2830,-41
-2610,-1
-2380,29
-2210,59
-2250,69
-2290,119
-2360,229
-2470,359
-2580,489
-2620,579
-2630,589
-2830,779
-2990,1009
-3160,1199
-3230,1329
-3380,1419
-3370,1669
-3390,1759
-3340,1789
-3230,1809
-3090,1809
-3030,1899
-2930,1959
-2800,2079
-2690,2189
-2460,2319
-2370,2439
-2110,2599
-1930,2719
-1750,2779
-1640,2899
-1540,3019
-1340,3159
-1140,3269
-930,3409
-750,3309
-540,3119
-290,2979
-120,2859
-10,2699
140,2559
250,2419
320,2309
400,2189
370,2319
330,2399
380,2489
390,2569
420,2709
500,2819
600,2999
780,3139
870,3369
1010,3509
1110,3519
1210,3449
1440,3249
1710,3079
2000,2859
2380,2639
2610,2479
2830,2389
2900,2419
2960,2429
3030,2379
3130,2309
3260,2159
3170,1829
3030,1509
2820,1179
2660,959
2460,659
2240,309
1940,49
1670,-131
