"V1","V2"
-600,399
-910,709
-600,1309
310,1769
820,1769
1170,1729
690,1889
400,2149
510,2639
-50,3219
-560,3549
-780,3859
-910,4619
-670,5039
-380,4969
40,5129
1490,5419
1510,5619
2400,5349
2770,5149
3260,4859
3440,4309
3440,4459
3420,4529
3510,5149
4110,5909
4350,5999
4800,5399
6510,4059
6460,2969
7220,2709
7130,2419
7149.57312252965,1391.41106719389
7062.80806106813,-151.078914344361
7060,-201
6910,-291
6750,-311
6690,-341
6620,-401
6150,-671
6530,-1271
5510,-2891
4660,-2981
4400,-2341
3640,-1961
3710,-1981
3310,-1851
3660,-1001
3290,-1091
3090,-1911
2750,-2201
1910,-2581
1240,-2631
750,-2311
0,-1871
-380,-1361
-830,-631
-870,-601
-1000,-271
-980,199
-360,39
