"V1","V2"
-2080,2049
-1840,2359
-1460,2649
-1750,2759
-1970,2829
-2150,2959
-2480,3179
-3130,3849
-3190,3739
-3480,4049
-3660,4339
-3530,4449
-3390,4889
-3260,5069
-3280,5179
-3390,5229
-3440,5339
-3530,5449
-3390,5489
-3350,5759
-2970,5849
-2480,6159
-2190,6469
-1970,6429
-1860,6469
-1390,6539
-1350,6669
-1170,6649
-1170,6469
-1350,6179
-1040,6269
-680,6159
-440,6049
-130,5669
70,5449
140,5979
210,6759
160,6669
140,7089
320,7289
960,6959
1760,6559
2340,6289
2450,5959
2230,5269
2320,4579
2140,4339
2250,4179
2810,4139
3760,3849
4030,3359
4230,3089
4050,2779
3650,2289
4450,1779
4410,1339
4250,1049
3720,449
3920,249
3960,-111
3320,29
3030,429
2540,559
2070,959
1760,1339
1340,1379
1050,1359
650,1049
1120,959
870,449
960,-331
540,-421
250,-621
450,-751
50,-751
-40,-771
10,-621
-280,-441
-680,-171
-950,249
-1060,159
-1130,-351
-1590,-531
-2150,-351
-2640,-131
-2730,649
-2590,1339
