"V1","V2"
4910,-2371
4370,-1711
3910,-1351
3490,-1311
3170,-1331
2890,-1261
2690,-1131
3490,-1021
3440,-821
5060,199
5240,429
4460,1159
3330,1759
2690,1979
2310,1199
2150,429
1640,1959
381.334225792055,1275.15796519411
-449.838133975004,658.782956827525
-490,629
-380,339
-180,-21
490,-621
1220,-1061
220,-1041
-980,-1281
-600,-2441
-630,-2351
-470,-2951
200,-2881
530,-2711
110,-3641
1000,-3971
1490,-3801
1750,-3461
1730,-4061
2460,-3841
2150,-2621
2690,-3331
3330,-3801
3260,-3731
3490,-3881
3620,-3821
4290,-3621
4730,-3261
5170,-2681
4890,-2331
