"V1","V2"
1820,-411
2840,-121
3550,479
3350,1569
3530,1919
2200,2299
1290,1659
1220,1189
950,859
730,1629
380,1829
180,1679
-1070,1809
-1850,1939
-2710,209
-3470,-811
-1560,-1771
-1270,-1141
-960,-1081
-360,-991
-780,-1231
-980,-1211
-1130,-1591
-910,-2171
-160,-1701
400,-1391
-250,-1901
-510,-2171
-1270,-3431
-1400,-4281
1150,-4121
2750,-3431
2550,-2721
2090,-2211
1240,-1631
2090,-2011
2730,-2481
2690,-2461
3240,-3081
3530,-2541
3290,-2341
3470,-1921
2950,-1371
2670,-861
2020,-721
820,-681
