"V1","V2"
-330,2059
-490,1949
-710,1419
-1090,2109
-1200,2659
-1380,2859
-1530,2589
-2000,2509
-2600,2619
-3220,2679
-3730,2859
-4200,2949
-4490,2769
-4490,2349
-4490,1679
-4600,1529
-4600,1309
-4510,1059
-4490,659
-4200,109
-4000,-431
-3600,-1121
-3800,-1181
-3820,-1381
-3690,-1631
-3800,-1691
-3930,-1521
-4310,-1491
-4420,-1321
-4600,-1251
-4800,-1121
-4930,-1141
-4930,-1431
-5090,-1451
-5290,-1321
-5420,-1271
-5600,-1321
-5330,-1611
-5490,-1631
-5530,-2051
-5620,-1981
-5620,-2271
-5730,-2521
-5690,-2851
-5690,-3091
-5690,-3431
-5600,-3611
-5620,-3691
-5600,-3721
-5710,-4091
-5490,-4321
-5200,-4611
-5090,-4811
-4800,-5051
-4690,-4871
-4400,-4921
-3800,-5031
-3400,-5071
-2800,-5141
-2490,-5321
-2200,-5291
-1910,-5581
-1490,-4941
-1330,-4491
-1290,-3851
-780,-3941
-180,-4341
380,-4521
620,-4431
670,-4231
710,-3981
910,-3781
1110,-3541
1580,-3211
1657.90273556231,-3111.85106382978
1861.39588957134,-3062.73202665519
1910,-3051
1980,-2831
1620,-2521
1470,-2341
1310,-2211
1020,-2091
820,-1941
710,-1741
510,-1921
470,-1831
470,-1581
620,-1451
820,-1521
890,-1521
1000,-1321
1220,-1031
1310,-781
1490,-381
1695,28.9999999999937
1703.79826327054,99.3861061643167
1710,149
1620,389
1490,349
1310,549
1200,709
1020,789
710,1189
470,1459
400,1859
380,2059
-310,2019
