"V1","V2"
-3850,1779
-3760,1559
-3470,1559
-3600,1839
-3230,1779
-3560,3489
-2760,3509
-2780,3489
-1140,3729
-520,3929
-380,3239
-380,3109
-450,2909
-380,2599
-470,2159
-360,2069
-320,1839
-430,1509
-650,1469
-850,1529
-890,1239
-1050,959
-560,529
-70,329
440,309
860,-91
1000,-711
970,-711
1040,-1241
860,-1421
130,-1911
-720,-2381
-890,-2471
-1160,-2801
-1470,-2471
-1760,-2111
-1740,-1731
-2070,-1711
-2560,-2041
-3270,-2471
-3800,-2091
-4180,-1961
-4160,-1291
-4180,-841
-4290,-801
-4850,-1241
-5140,-1001
-5050,-381
-5270,489
-5400,979
-4890,1559
-4580,1709
-4070,1729
-3800,1619
