"V1","V2"
290,3109
410,2999
540,2839
610,2759
720,2889
810,3159
920,3399
1070,3599
1230,3729
1290,3909
1430,3909
1520,3759
1560,3639
1690,3489
1830,3309
2050,3199
2160,3129
2270,2999
2410,2839
2580,2599
2740,2399
2920,2219
3070,2039
3230,1959
3450,1889
3540,1819
3540,1639
3450,1489
3360,1359
3230,1199
3030,1089
2850,909
2780,799
2580,759
2490,729
2380,639
2270,489
2140,359
2180,359
2090,159
2030,-1
2070,-161
1830,-291
1670,-401
1650,-471
1650,-511
1740,-491
1780,-511
1850,-671
1960,-891
2090,-1071
2210,-1241
2320,-1511
2430,-1801
2520,-2091
2560,-2361
2610,-2561
2630,-2711
2670,-2891
2520,-3161
2360,-3271
2250,-3271
2090,-3241
2010,-3241
1810,-3311
1580,-3311
1380,-3311
1180,-3381
960,-3401
740,-3491
670,-3511
630,-3581
340,-3561
120,-3511
-109.999999999994,-3440.99999999999
-300,-3441
-350,-3441
-590,-3401
-860,-3361
-1110,-3241
-1220,-3041
-1390,-2711
-1530,-2491
-1510,-2361
-1570,-2241
-1680,-2311
-1790,-2441
-1910,-2561
-1950,-2601
-2060,-2691
-2150,-2761
-2280,-2691
-2310,-2641
-2460,-2381
-2590,-2201
-2790,-1911
-3020,-1671
-3110,-1441
-3130,-1201
-3280,-981
-3390,-781
-3530,-711
-3510,-441
-3460,-161
-3370,109
-3190,309
-2790,639
-2420,909
-2110,1159
-1730,1359
-1480,1439
-1390,1489
-1420,1509
-1680,1559
-1930,1619
-2220,1839
-2370,2039
-2510,2309
-2660,2599
-2790,2759
-2990,2839
-3130,3089
-3150,3219
-2880,3289
-2620,3309
-2330,3309
-1970,3359
-1710,3489
-1420,3489
-1240,3509
-950,3559
-590,3619
-310,3689
-40,3619
120,3399
290,3159
