"V1","V2"
62.7975644235499,225.593731319106
100,259
970,659
430,1089
30,1549
-80,2089
-230,3129
230,3529
740,3489
850,3329
1100,3509
1700,3419
2450,3399
2880,3259
3080,3259
3720,2889
3940,2579
3830,2239
3740,1779
3520,1259
3790,599
4140,529
4450,89
4410,-251
4100,-651
3900,-421
3770,-181
3590,-471
3520,-1161
3540,-1141
3540,-1561
3250,-1741
2900,-1651
2900,-1541
2120,-1201
2120,-1111
2010,-1161
2030,-1981
1970,-2161
1970,-2361
1880,-2451
1610,-2361
920,-2181
790,-2001
120,-2111
-860,-1601
-900,-1221
-830,-781
-390,-181
