"V1","V2"
-1850,1649
-1740,1449
-1710,1759
-1780,1869
-1650,2069
-1490,2249
-1090,2449
-940,2449
-1020,2559
-1360,2669
-1690,2869
-2180,3139
-2710,3669
-2960,4339
-2760,4849
-2000,5139
-1580,5269
-1340,5359
-760,5559
-710,5589
-470,5389
-290,5069
-110,5139
-70,4989
-50,4789
-180,4649
-180,4469
-90,4449
-20,4589
60,4589
40,4449
-50,4339
110,4189
330,4269
440,4339
600,4449
800,4449
910,4449
890,4269
1040,4249
1290,4069
1240,4189
1060,4249
1150,4339
1330,4339
1440,4339
1490,4249
1510,4249
1510,4339
1690,4449
1780,4249
1750,4269
2060,4049
1930,3849
1800,3649
1840,3389
1930,3049
2040,2759
2000,2539
2020,2269
1930,2139
2020,2049
1980,1789
1980,1559
1800,1389
1510,1359
1200,1269
930,1269
950,1069
980,1049
1130,559
860,469
750,339
640,159
420,69
90,-41
-140,-11
-270,159
-360,359
-540,539
-670,589
-560,449
-360,159
-470,29
-340,-131
-140,-261
-20,-551
-70,-641
-140,-611
-490,-461
-650,-551
-780,-461
-960,-481
-1340,-551
-1340,-441
-1490,-441
-1600,-241
-1780,159
-1890,559
-1870,1029
