"","dataset","E","El","nflip","EOD","sqrt.E","mean.strain","mean.logstrain","OD.phi","OD.lambda","status","mess","time"
"170","developmental_retina/data/nAChR-B2/P28/GMBH513-1/R-CONTRA",0.00294626145240798,0.00294626098420854,0,6.62544254481752,0.054279471112093,0.057241866352178,0.0580638514292278,-1.45516053998612,-2.53947206800717,"0","Success","106.253"
"171","developmental_retina/data/nAChR-B2/P28/GMBH513-2/R-CONTRA",0.00242198433220677,0.00242196914997481,0,NA,0.049213505767978,0.0514272236434781,0.0530552373815064,NA,NA,"0","Success","64.302"
"172","developmental_retina/data/nAChR-B2/P4/GMB372-2/R-CONTRA",0.00572150142067765,0.00572149702843325,0,6.27827578435783,0.0756405779223907,0.0791980251279057,0.0800210636546372,-1.46121974300962,1.41797873219421,"0","Success","113.438"
"173","developmental_retina/data/nAChR-B2/P4/GMB372-3/L-IPSI",0.185869723988542,0.0113575213235957,1,17.6325169170209,0.106571672237963,0.247639718071589,0.181235518255729,-1.26305085117928,1.38504489407345,"0","Success","1149.849"
"174","developmental_retina/data/nAChR-B2/P4/GMB425-1/R-CONTRA",0.00592989772051188,0.00592989386954144,0,11.6327580304088,0.077005804128919,0.0803965548843629,0.0818028215863637,-1.36776639807645,-2.89046303050711,"0","Success","160.288"
"175","developmental_retina/data/nAChR-B2/P4/GMB425-3/R-CONTRA",0.00242673074285893,0.00242673071966312,0,4.54532675952416,0.0492618586704067,0.0562717540391461,0.0568607597101675,-1.4914654092622,-1.45171512230848,"0","Success","82.132"
"176","developmental_retina/data/nAChR-B2/P4/GMB425-4/R-CONTRA",0.00515912333149427,0.00515791163039127,0,7.92080199061554,0.0718186022586855,0.124550788374379,0.124984075870672,-1.43255225266013,3.02787537104247,"0","Success","1097.736"
"177","developmental_retina/data/nAChR-B2/P4/GMB425-5/R-CONTRA",0.002557358232945,0.00255735481909508,0,8.813814117108,0.0505702958177534,0.0574007400634834,0.0584324759464973,-1.41696625079261,2.57041258778498,"0","Success","77.184"
"178","developmental_retina/data/nAChR-B2/P8/GMB185-1/R-CONT2",0.00534756489969682,0.0053475626313251,0,8.68773284089923,0.0731270307842804,0.0804431021946856,0.0819854997641215,-1.41916678418756,-1.05722905994041,"0","Success","132.623"
"179","developmental_retina/data/nAChR-B2/P8/GMB185-1/R-CONTRA",0.00487355370809227,0.00487355077182738,0,8.85441417291752,0.0698108213089302,0.0812330382521834,0.083317865432043,-1.41625764614224,-1.13336468771842,"0","Success","182.45"
"180","developmental_retina/data/nAChR-B2/P8/GMB185-2/R-CONT2",0.00496907038434833,0.00496906661211342,0,6.65293621011872,0.0704916066784792,0.0774907390798397,0.0779042214974214,-1.45468068500317,0.362447711017715,"0","Success","269.529"
"181","developmental_retina/data/nAChR-B2/P8/GMB185-2/R-CONTRA",0.00388729950232373,0.00388728977245406,0,8.2441402119009,0.0623481336725812,0.0729309434248136,0.0747497734787807,-1.42690893610116,0.178882856868626,"0","Success","186.57"
"182","developmental_retina/data/nAChR-B2/P8/GMB194-1/R-CONTRA",0.0056192977510878,0.00561929418281709,0,5.50726604426315,0.0749619515675592,0.0846235867413344,0.0865201875935164,-1.47467640153922,0.762169099521087,"0","Success","98.441"
"183","developmental_retina/data/nAChR-B2/P8/GMB194-2/R-CONTRA",0.879851896254813,0.00682993815650648,1,7.81181616934063,0.0826434398879093,0.0945909895181098,0.096003575081779,-1.43445441407937,1.26127839772694,"0","Success","106.567"
"184","developmental_retina/data/nAChR-B2/P8/GMB194-3/R-CONTRA",0.00405268597607008,0.0040526856867299,0,11.2673022152281,0.0636607075575657,0.0722167243179182,0.0733502556017141,-1.37414480532192,-0.250534358503275,"0","Success","122.403"
"185","developmental_retina/data/nAChR-B2/P8/GMB194-4/R-CONTRA",0.00556945775004872,0.00556945649767515,0,7.80454063432944,0.0746287913453994,0.0830987845607855,0.0841405893596472,-1.43458139612016,1.17415338874386,"0","Success","169.423"
"186","developmental_retina/data/nAChR-B2/P8/GMB194-5/R-CONTRA",0.00477145872834505,0.00477145373674536,0,9.13039767553477,0.069075710179088,0.0806769035917952,0.0831981540043689,-1.41144082534038,-0.0343396498517982,"0","Success","196.093"
"187","developmental_retina/data/nAChR-B2/P8/GMB194-6/R-CONTRA",0.00432286863243276,0.00432286439901966,0,8.88069967380312,0.065748493511408,0.0741432846363398,0.0755131207606904,-1.41579887760625,-0.217100957213133,"0","Success","191.369"
"188","developmental_retina/data/nAChR-B2/P8/GMB325-1/R-CONTRA",0.00576976243264753,0.00576896200360459,0,6.35503236246822,0.0759536832787231,0.108450725732657,0.116900397021942,-1.45988008799903,2.36603720804102,"0","Success","140.795"
"189","developmental_retina/data/nAChR-B2/P8/GMB325-2/R-CONTRA",0.00284771727289401,0.00284771720659779,0,7.63483709325786,0.0533640066580255,0.0535381264092729,0.0542171174908532,-1.43754328166415,2.32964092744009,"0","Success","77.982"
"190","developmental_retina/data/C57BL6J/P2/AP/GM117-1/R-CONTRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA
"191","developmental_retina/data/nAChR-B2/P0/GMB489-2/R-CONTRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Error in read.systat(file.path(dir, ""SYS.SYS"")): getlab: byte 0 = 40 octal
","0.004"
"192","developmental_retina/data/nAChR-B2/P12/GMB297-1/R-CONTRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Error in retistruct.read.markup(r): Markup file M.csv doesn't exist.
","0.068"
"193","developmental_retina/data/nAChR-B2/P4/GMB425-2/R-CONTRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","Error in retistruct.read.markup(r): Markup file M.csv doesn't exist.
","0.435"
