"V1","V2"
2570,2419
2660,2669
3770,3179
3660,4359
4170,3449
4460,4069
4680,4579
3390,4959
2460,5339
1770,5689
970,4509
860,3889
570,3509
590,4199
460,5049
460,5579
60,5469
150,4599
40,4049
-47.0310701956266,4716.23820483314
-783.983454077076,5029.44296798276
-830,5049
-2140,3959
-1670,3359
-1050,4219
-1450,3219
-940,2469
-1760,2449
-1940,1109
-1940,1089
-1140,419
-1870,559
-1470,-131
-340,-1461
640,249
880,-291
1240,-951
1860,-1601
3660,-951
4280,-551
3460,819
2770,1489
2440,1509
1770,2199
